1000
x px y py z pz
6.3766882905e-04 7.7012143876e-03 2.3617490729e-03 2.5709861986e-02 2.3617490729e-03 2.1602889747e-02
9.0798175829e-04 2.2132212302e-02 1.3367018008e-03 3.0781231560e-02 1.3367018008e-03 -3.3396816459e-02
-1.3889877476e-05 5.5269489607e-04 -1.3361264801e-03 -2.7809993517e-02 -1.3361264801e-03 -3.9155334474e-02
-5.7954517058e-05 4.9733416181e-04 -2.0478313819e-03 -5.0248764249e-02 -2.0478313819e-03 -2.0481018316e-02
1.2619206095e-03 2.1394566625e-02 9.1558810772e-04 1.7425903901e-02 9.1558810772e-04 -3.0897255241e-02
3.9914587782e-04 8.6904196589e-03 -1.8563181478e-04 -4.8516795197e-04 -1.8563181478e-04 5.6996608026e-02
-1.4354963036e-03 -4.2805598492e-02 -1.2563662035e-03 -3.6938456409e-02 -1.2563662035e-03 1.3765812775e-02
2.5777132475e-03 3.6653546913e-02 -6.9283548665e-04 -1.0336851119e-02 -6.9283548665e-04 1.5218924075e-02
1.5076105418e-03 3.6472178789e-02 5.7291304725e-05 5.8886230813e-03 5.7291304725e-05 3.4589146586e-02
1.4757651890e-03 4.4530928382e-02 2.0002341692e-04 2.0446771906e-03 2.0002341692e-04 -2.2228630613e-02
-6.6255869768e-04 -1.3567182509e-02 -1.9424428510e-03 -4.1702122280e-02 -1.9424428510e-03 -2.3096875709e-02
5.0232236246e-05 1.3303939517e-03 1.3624071528e-03 2.8017102298e-02 1.3624071528e-03 4.2351771690e-02
-8.7701002398e-04 -1.7184837997e-02 1.8729412431e-03 3.6372620661e-02 1.8729412431e-03 -2.6775625766e-02
-5.8003339536e-04 -1.5694793765e-02 -6.9864718517e-04 -1.8912133343e-02 -6.9864718517e-04 4.5475088699e-02
-6.2709878459e-05 -9.2856726784e-04 -1.5953598162e-04 6.1477987873e-04 -1.5953598162e-04 5.2841260136e-02
3.5741254919e-04 9.4519140686e-03 -3.0160170116e-04 -6.9306711873e-03 -3.0160170116e-04 5.7320393016e-02
1.2362343169e-03 3.9171838322e-02 -5.7119221403e-04 -2.0165418040e-02 -5.7119221403e-04 3.1419423393e-02
7.6248329512e-04 3.4437210268e-02 5.0403223613e-04 1.9198006808e-02 5.0403223613e-04 -9.2634438740e-03
7.0684956130e-04 2.3446066094e-02 1.2842826012e-03 3.5252136646e-02 1.2842826012e-03 -3.2941571407e-02
-2.1729112389e-03 -4.4830314765e-02 -7.8371527996e-04 -1.5007502518e-02 -7.8371527996e-04 1.6358374641e-02
-9.9063412581e-04 -2.7592554708e-02 2.5839190646e-04 9.8869420120e-03 2.5839190646e-04 4.9186570791e-02
9.3965094143e-04 2.9773301109e-02 -7.1295977710e-04 -2.1110001273e-02 -7.1295977710e-04 -3.5807031359e-02
1.3851591984e-03 1.5794058144e-02 2.4389279748e-03 2.9269569228e-02 2.4389279748e-03 1.2444903349e-02
1.8360817382e-03 4.3310996825e-02 -9.0085382989e-04 -2.4447734463e-02 -9.0085382989e-04 2.5928275479e-02
-1.3688079025e-03 -3.8331225332e-02 -1.5016998555e-03 -4.2455328559e-02 -1.5016998555e-03 1.7050257996e-03
-8.0409333846e-04 -2.8391286123e-02 -8.2608894510e-04 -2.7142573658e-02 -8.2608894510e-04 4.2361899487e-02
1.6756936553e-04 3.5304900169e-03 7.2095566703e-04 2.9146114140e-02 7.2095566703e-04 -2.0347034102e-02
-2.2753362890e-03 -2.5689564030e-02 1.1218972022e-03 1.6667505196e-02 1.1218972022e-03 -1.4639458503e-02
-9.7631344705e-04 -3.9371971734e-02 3.4484986759e-04 1.0382897262e-02 3.4484986759e-04 4.3636822707e-03
3.2835429745e-04 1.2475487829e-02 -1.4713406682e-03 -4.4959969985e-02 -1.4713406682e-03 -2.6464086745e-02
-2.6575053670e-04 -9.8890640829e-03 3.2611550199e-04 1.1552993070e-02 3.2611550199e-04 -1.9699301234e-02
-1.0559566491e-03 -3.1536392486e-02 8.3476087862e-04 2.2552721606e-02 8.3476087862e-04 -3.0795836364e-02
-2.0105874731e-03 -3.7502475855e-02 -1.2189936433e-03 -2.5350492113e-02 -1.2189936433e-03 -8.8478231688e-03
1.6051794762e-03 2.7329486499e-02 4.6246004766e-04 9.1857920524e-03 4.6246004766e-04 -2.6696232592e-02
5.5323036206e-04 1.9913594718e-02 1.4293523362e-03 4.4429351022e-02 1.4293523362e-03 -1.0623113532e-02
7.8869892991e-05 -2.4590397775e-03 7.8120060747e-04 2.4204941331e-02 7.8120060747e-04 -3.7311440501e-02
-9.5754693665e-04 -2.0539352024e-02 1.1775833806e-03 2.3483168758e-02 1.1775833806e-03 -3.3262012859e-02
9.8149764051e-04 2.3095142965e-02 5.0014114604e-04 1.0877002444e-02 5.0014114604e-04 -3.6728001846e-02
-1.3868603474e-03 -3.2137774584e-02 -6.6448420065e-04 -1.1372258185e-02 -6.6448420065e-04 -3.0305321534e-02
-3.1151471609e-04 -9.5536042368e-03 4.2650723382e-04 1.2445154544e-02 4.2650723382e-04 -4.3908014775e-02
-1.0720355307e-03 -3.9652768451e-02 -4.8662573939e-04 -1.4929638388e-02 -4.8662573939e-04 3.9212208318e-02
1.8243313287e-03 5.3918064903e-02 2.3735219340e-04 6.6079347577e-03 2.3735219340e-04 1.5380476066e-02
-1.9602919331e-03 -4.7937603239e-02 -8.3524438799e-04 -1.9257030364e-02 -8.3524438799e-04 1.6697216444e-02
7.3445020426e-04 3.3669843782e-02 -1.1257328795e-03 -4.3862684293e-02 -1.1257328795e-03 -5.1609064408e-03
-4.2669232978e-04 -1.5159782414e-02 3.2447673801e-04 8.7677951491e-03 3.2447673801e-04 -4.2597547849e-02
9.3422551380e-04 3.0475932243e-02 1.2843986993e-03 4.0964512286e-02 1.2843986993e-03 1.3949261925e-02
-9.2993842453e-04 -3.3482732975e-02 1.0470244927e-03 3.0572701062e-02 1.0470244927e-03 -8.0417034274e-03
9.0610157589e-04 3.7168802189e-02 -4.6063139355e-05 -5.6316218163e-03 -4.6063139355e-05 -2.6500626784e-02
-1.0788327130e-03 -4.2015894658e-02 3.0994698991e-04 1.4061769614e-02 3.0994698991e-04 -2.2548777690e-02
-7.0921099921e-04 -1.9189456010e-02 1.8808728547e-03 5.3337322838e-02 1.8808728547e-03 -9.1584342447e-03
8.3173349173e-04 1.5451171355e-02 6.0973833030e-04 1.5319060759e-02 6.0973833030e-04 -3.8988595648e-02
-3.0217113017e-04 -6.3597208189e-03 1.5115796360e-03 4.9468158744e-02 1.5115796360e-03 1.9513480078e-02
-2.2218942388e-04 -5.1841918751e-03 -7.0103674723e-04 -2.3914254104e-02 -7.0103674723e-04 -2.7816460342e-02
1.6703490802e-03 3.2494285941e-02 -1.1274165570e-04 -5.4962676185e-03 -1.1274165570e-04 -2.7559590564e-02
-3.2952209354e-04 -9.9879642362e-03 -1.2249142787e-03 -4.4596418756e-02 -1.2249142787e-03 3.5502319750e-02
-2.0266334238e-03 -4.9305119947e-02 2.6466206498e-05 -2.8432333989e-05 2.6466206498e-05 -2.0712987132e-04
1.0042276132e-03 1.0011888228e-02 -1.7508548256e-03 -1.5291095485e-02 -1.7508548256e-03 2.3226503935e-02
-6.4584944542e-04 -9.2698753043e-03 5.3539724112e-04 5.0085792346e-03 5.3539724112e-04 -3.2942540142e-02
1.0406913480e-04 3.6008299665e-03 8.8050377320e-04 1.6865564475e-02 8.8050377320e-04 4.8464754251e-02
-5.5733256801e-04 -1.5479530989e-02 1.5814337068e-03 4.0565963462e-02 1.5814337068e-03 -3.0873202545e-02
1.6609186083e-03 3.3571826252e-02 2.0081257583e-04 8.6499996305e-03 2.0081257583e-04 3.9441800913e-02
2.3515146670e-04 8.6651901594e-03 -1.1428416658e-03 -3.6387888975e-02 -1.1428416658e-03 4.4188765157e-02
-6.5148164775e-04 -2.4619326211e-02 -2.2716456184e-04 -6.4677525083e-03 -2.2716456184e-04 2.0330393443e-02
-1.4585555455e-03 -2.1099490392e-02 -1.6764846176e-03 -2.4134070729e-02 -1.6764846176e-03 2.3002519170e-02
-8.8893168139e-04 -3.2222718379e-02 -6.0521658626e-05 1.1939589768e-03 -6.0521658626e-05 -3.6223479221e-02
2.0211210306e-03 4.6447424334e-02 5.5091784476e-04 1.1251848452e-02 5.5091784476e-04 -1.3738250069e-02
6.2046785639e-04 1.3793623810e-02 1.9743197541e-03 4.3598905003e-02 1.9743197541e-03 2.0899035118e-02
7.8253719286e-04 1.4844123671e-02 2.2087188809e-03 4.2186996153e-02 2.2087188809e-03 2.0468499000e-02
-1.8223941253e-03 -2.2413576111e-02 -1.7762572677e-03 -2.2793719160e-02 -1.7762572677e-03 -1.4908886710e-02
-3.3575250017e-04 -1.1030025167e-02 4.6165735938e-04 1.3578552771e-02 4.6165735938e-04 -4.3030592913e-02
1.3711707995e-03 4.7046797805e-02 2.1586253199e-05 -4.0647573330e-03 2.1586253199e-05 -2.0315659339e-02
1.9006183222e-04 7.0964754187e-03 6.3313225261e-05 2.4131804096e-03 6.3313225261e-05 -2.6032768474e-02
-3.7987489282e-04 -1.2360779706e-02 1.3326866601e-03 3.2047395859e-02 1.3326866601e-03 -4.1227831720e-02
2.6823689394e-03 3.7927999318e-02 -4.3029042831e-04 -7.1787368506e-03 -4.3029042831e-04 -4.5144017352e-04
-2.8204870798e-03 -3.1738527132e-02 8.2105303010e-04 1.0146615139e-02 8.2105303010e-04 -2.7132776425e-03
5.3036172409e-04 1.6969330216e-02 1.7380559295e-03 4.8329500793e-02 1.7380559295e-03 -2.5141444346e-02
-7.4520234785e-04 -2.9574221776e-02 -1.2400828197e-03 -5.1395907006e-02 -1.2400828197e-03 -1.8209458433e-02
-2.2388843362e-04 -6.6918337079e-03 -1.9733622322e-03 -5.2380442774e-02 -1.9733622322e-03 -1.1165041408e-02
8.7038727316e-04 2.4470380585e-02 -1.7933373471e-03 -3.9554574079e-02 -1.7933373471e-03 -2.0451711610e-02
-5.0036156078e-05 -1.3138107181e-04 7.5836838650e-04 2.1923690044e-02 7.5836838650e-04 5.3053936487e-02
1.8573477243e-03 5.0959888151e-02 3.9034821026e-04 9.1956261472e-03 3.9034821026e-04 -4.6782975530e-03
3.7500625074e-04 8.3718302938e-03 -6.6553763604e-04 -1.7327585572e-02 -6.6553763604e-04 -4.3634796549e-02
1.1226419702e-03 2.7622230831e-02 1.9338558574e-03 3.5018141180e-02 1.9338558574e-03 2.1572425364e-02
2.4074867040e-04 9.7450002370e-03 -3.4575661862e-04 -8.0252360957e-03 -3.4575661862e-04 2.6376473676e-02
-1.6617663336e-05 -3.9032042160e-03 9.9933085180e-06 -1.2263082390e-03 9.9933085180e-06 -4.5356298685e-02
-6.3445337997e-04 -1.7123498541e-02 1.7425754048e-03 5.4019577103e-02 1.7425754048e-03 -9.3622197873e-03
-2.5493803820e-03 -3.6793800142e-02 3.9522552806e-04 7.5317590935e-03 3.9522552806e-04 1.0876953827e-02
-2.0734382028e-04 -4.8472703352e-03 7.4049252343e-05 2.9290751508e-03 7.4049252343e-05 4.9916575318e-02
6.6812758099e-04 2.1263134877e-02 3.5998323427e-04 8.5752368563e-03 3.5998323427e-04 -3.2784677571e-02
-9.7543143366e-04 -3.7690320567e-02 4.8067587400e-04 1.5150441262e-02 4.8067587400e-04 -2.3626710307e-02
4.0176622582e-04 1.7173221480e-02 -1.5068182492e-03 -5.2944769460e-02 -1.5068182492e-03 2.4829347963e-02
1.1961213757e-04 -1.5222353188e-04 1.2689804883e-03 3.4759400120e-02 1.2689804883e-03 -3.3791673493e-02
-2.4084397983e-04 -6.8631187211e-03 3.1192034735e-04 8.0190249274e-03 3.1192034735e-04 -4.7625181687e-02
9.4446629863e-04 2.8476464361e-02 1.6858077631e-03 4.1763675449e-02 1.6858077631e-03 2.0310490704e-02
-8.9559208212e-04 -2.2365648254e-02 -1.7578892099e-03 -5.0336738602e-02 -1.7578892099e-03 -1.8546658041e-03
-7.0439291503e-04 -1.8404275821e-02 -1.3248335317e-03 -3.2391757757e-02 -1.3248335317e-03 4.2451181469e-02
7.6231935731e-04 2.9504096207e-02 -3.5901258820e-04 -1.1151254374e-02 -3.5901258820e-04 9.4876744384e-03
2.0562331659e-04 7.2789572983e-03 2.1308216268e-03 5.2159022113e-02 2.1308216268e-03 -1.4876226205e-03
-9.9130422999e-04 -2.0209913953e-02 -5.6184691874e-04 -8.4050135350e-03 -5.6184691874e-04 -3.8590137552e-02
-1.2138914970e-03 -1.2895281086e-02 2.4691625283e-03 2.3586703437e-02 2.4691625283e-03 1.6032352294e-02
-3.5765164080e-04 -1.0579494697e-02 1.3970783740e-04 6.6711868637e-03 1.3970783740e-04 -2.4659031142e-02
-1.5798536579e-03 -5.3065240133e-02 -4.7158980353e-04 -1.1845983584e-02 -4.7158980353e-04 1.3453572520e-02
-2.3837114898e-03 -4.6188548148e-02 -2.1269131456e-04 -4.4785055967e-03 -2.1269131456e-04 -5.8871792107e-03
-4.7581551070e-04 -1.4553526890e-02 1.8326291971e-03 4.2916298765e-02 1.8326291971e-03 2.4971153077e-02
-5.2563716335e-04 -7.5591606284e-03 -8.0423887991e-04 -1.9602510720e-02 -8.0423887991e-04 -4.3779367781e-02
-1.0504903222e-03 -3.4937974214e-02 1.6060201771e-03 4.6735275142e-02 1.6060201771e-03 1.5175684180e-02
5.6318677406e-04 8.0755234488e-03 -2.5386360048e-03 -3.3042683991e-02 -2.5386360048e-03 1.4607082970e-02
-2.2878236618e-03 -2.6316412442e-02 -6.6359494195e-05 -1.4075108323e-03 -6.6359494195e-05 2.1821756717e-02
-1.4092458154e-03 -4.5505822492e-02 -7.0321511158e-04 -2.0636370253e-02 -7.0321511158e-04 -2.4167387290e-02
-3.4265407080e-04 -4.3563118102e-03 -1.8493121036e-03 -4.5681120732e-02 -1.8493121036e-03 2.0151827364e-02
6.6349953793e-04 1.8512524081e-02 -9.2288520550e-04 -2.8260309146e-02 -9.2288520550e-04 -3.8257233788e-02
4.4297157983e-04 1.6392461827e-02 -1.6750185816e-03 -4.1587372838e-02 -1.6750185816e-03 -3.2062085600e-02
-1.1024550038e-03 -1.9078436434e-02 -6.6306711558e-04 -1.1812165721e-02 -6.6306711558e-04 -3.8667574194e-02
-1.6174816441e-03 -1.5734474088e-02 1.9248726770e-04 1.4496327310e-03 1.9248726770e-04 2.9221293394e-02
-5.1667750416e-04 -6.7121436298e-03 9.1452692166e-04 1.2508267732e-02 9.1452692166e-04 -3.1706320992e-02
7.3435082390e-04 3.3934574440e-02 -5.5774614195e-04 -1.7283743929e-02 -5.5774614195e-04 -1.5016129865e-02
2.7179265423e-04 1.1332304343e-02 9.0374811357e-04 3.5845958935e-02 9.0374811357e-04 1.0616511397e-02
8.4554111526e-04 3.2294370753e-02 -5.9208686739e-04 -1.8726407511e-02 -5.9208686739e-04 -3.5134108052e-02
-2.2517927235e-03 -4.6953687468e-02 1.0014994506e-04 2.8195827132e-03 1.0014994506e-04 1.3105168164e-02
7.8322387245e-04 7.1452417367e-03 -2.7750152540e-03 -2.4716362482e-02 -2.7750152540e-03 -9.8404161756e-03
-1.0906117003e-03 -1.9151032828e-02 -2.1542333991e-03 -4.3967398339e-02 -2.1542333991e-03 9.9024280499e-03
1.1070100070e-03 7.3448118673e-03 -1.1680146371e-03 -8.1754872258e-03 -1.1680146371e-03 -1.8475729245e-02
6.7426935609e-04 2.4804676528e-02 8.9447168735e-04 3.1407338588e-02 8.9447168735e-04 2.6388332706e-02
-2.7673649778e-04 -6.2456009967e-03 -8.9448940956e-04 -3.1855828715e-02 -8.9448940956e-04 -2.7215239093e-02
-5.1434425369e-04 -1.2653415427e-02 -1.0515583372e-03 -3.4169255479e-02 -1.0515583372e-03 -3.6282035353e-02
7.2176184736e-04 2.3462619217e-02 -1.3216836899e-04 6.3546518640e-04 -1.3216836899e-04 4.5186314064e-02
-1.7672594348e-03 -4.4082839912e-02 2.5182262066e-04 6.4976066372e-03 2.5182262066e-04 -1.5627778547e-02
1.8518380562e-03 5.3605437411e-02 6.9604907263e-04 1.9719591389e-02 6.9604907263e-04 6.7043392820e-03
-4.9057910772e-04 -1.0460585707e-02 2.3739936153e-03 4.6653703917e-02 2.3739936153e-03 -1.0177497489e-02
-2.4056470888e-05 -1.6047297236e-03 8.1929165857e-04 2.8111869232e-02 8.1929165857e-04 -2.3206954615e-02
-7.3414875074e-04 -1.7706814463e-02 1.6840296267e-03 3.3324700875e-02 1.6840296267e-03 2.9564482376e-02
-1.1508635891e-03 -4.2607424582e-02 -8.2215496999e-04 -2.8314506302e-02 -8.2215496999e-04 -2.2265819494e-02
-1.4224468420e-03 -2.9447390183e-02 1.4878422491e-03 2.7879995597e-02 1.4878422491e-03 -2.5930135645e-02
2.1429283025e-03 3.8135738906e-02 -9.3474727850e-04 -1.8679136174e-02 -9.3474727850e-04 -9.5351141745e-03
7.2064506188e-04 3.1640776939e-02 -1.3188587362e-03 -4.9650767565e-02 -1.3188587362e-03 7.8047556893e-03
-7.7894600432e-04 -1.6900672350e-02 1.2696988256e-03 2.4483950600e-02 1.2696988256e-03 3.8049549481e-02
1.8186760966e-03 4.4957455759e-02 -4.6299387968e-04 -1.5197129771e-02 -4.6299387968e-04 -1.6298596788e-02
5.2288442256e-04 2.5096428771e-02 -1.0439521244e-03 -4.0156521114e-02 -1.0439521244e-03 -7.2014199381e-04
-1.9116163161e-04 -3.4674081682e-03 1.1940300420e-03 4.0508187833e-02 1.1940300420e-03 3.7755274445e-02
2.3227120328e-03 4.4872150673e-02 -2.2514214379e-04 -6.9706097482e-03 -2.2514214379e-04 -2.5208188292e-03
1.7928729580e-03 4.1512264732e-02 9.3047898461e-04 2.3863264237e-02 9.3047898461e-04 -1.4290603297e-02
1.5040857960e-03 4.2573558808e-02 1.1465296744e-03 3.3971431339e-02 1.1465296744e-03 1.0139291887e-02
1.7560535050e-03 4.1426418421e-02 -1.1789729327e-04 -1.7113958711e-03 -1.1789729327e-04 3.2293325391e-02
1.6445607628e-03 2.3658043078e-02 8.7779757134e-04 1.6451768843e-02 8.7779757134e-04 2.9955117043e-02
-7.6611452198e-04 -1.9463155865e-02 -1.6963049808e-03 -4.3231294770e-02 -1.6963049808e-03 2.5162017011e-02
4.0604070221e-04 1.0479644557e-02 1.9253761309e-03 4.6815765895e-02 1.9253761309e-03 -2.8342352026e-02
1.5242151613e-04 6.0702566428e-03 -2.7403047490e-04 -7.7691061146e-03 -2.7403047490e-04 -3.6387902097e-02
1.4159843027e-03 4.2407827289e-02 -1.1892896339e-03 -4.1061855136e-02 -1.1892896339e-03 6.4315974160e-03
-8.8729290830e-04 -2.7003000448e-02 8.2874771896e-04 2.3193239162e-02 8.2874771896e-04 -3.2223805334e-02
-6.3570141389e-04 -2.3714988306e-02 -4.2069152618e-04 -9.9828406193e-03 -4.2069152618e-04 8.6525661885e-03
-1.0669130055e-03 -7.4750273353e-03 8.6289811162e-04 7.2141780993e-03 8.6289811162e-04 2.9440017705e-02
5.7311271523e-04 2.2853292375e-02 3.8283931151e-04 1.6073331897e-02 3.8283931151e-04 3.7251116920e-02
-3.4369920978e-05 -1.5800807443e-03 6.9698410109e-04 2.6399940577e-02 6.9698410109e-04 -1.7102975673e-02
-8.8035616035e-04 -3.0446447788e-02 1.3562018726e-03 4.5993330716e-02 1.3562018726e-03 2.6284556549e-02
1.0697610013e-03 3.2320095628e-02 5.7025403427e-04 2.0803646704e-02 5.7025403427e-04 4.0505928209e-02
-1.1580155580e-03 -4.2803259756e-02 -9.8200579444e-04 -3.5869184670e-02 -9.8200579444e-04 7.7690693109e-03
-4.4078054659e-04 -1.6453726896e-02 1.8219547936e-04 3.9260227344e-03 1.8219547936e-04 2.7012015505e-03
8.5601078273e-04 2.2786313278e-02 -2.9849382509e-04 -8.8315810795e-03 -2.9849382509e-04 -3.6710271082e-02
9.6664562148e-04 1.7287891730e-02 -2.2768265581e-03 -3.6810895710e-02 -2.2768265581e-03 -5.4425972556e-03
1.4326412108e-03 4.8417063452e-02 -8.1644882813e-04 -2.6811026302e-02 -8.1644882813e-04 -1.2184154348e-02
-6.9307610192e-04 -2.2905691104e-02 1.0354681607e-03 3.9578404394e-02 1.0354681607e-03 3.3821149367e-02
2.8237455799e-04 1.4905688819e-02 -1.0235555261e-03 -3.8331602806e-02 -1.0235555261e-03 2.0045950002e-02
4.2874558025e-04 1.3955237975e-02 -4.1306664785e-04 -1.1083185820e-02 -4.1306664785e-04 2.7571797115e-02
1.3237139218e-03 4.7964694954e-02 -2.1875406495e-04 -7.6649022837e-03 -2.1875406495e-04 8.2163182190e-03
-1.3613193398e-03 -4.0119085253e-02 -3.5624279077e-04 -8.8720716033e-03 -3.5624279077e-04 3.8174300319e-02
-2.6228083327e-04 -5.5123172999e-03 -6.0387418964e-04 -1.7996153099e-02 -6.0387418964e-04 -1.1914343305e-02
1.7291396901e-03 2.2864058611e-02 -5.0583039163e-05 -6.8530107939e-04 -5.0583039163e-05 3.2177031706e-02
4.9551897250e-04 1.7422303807e-02 -5.9716241024e-04 -1.9154023956e-02 -5.9716241024e-04 3.7462332565e-02
6.4206947886e-04 2.5684022440e-02 -1.0871479464e-03 -3.7409440244e-02 -1.0871479464e-03 -3.3692912416e-02
-7.3571332462e-04 -2.5650593014e-02 -3.4352612346e-04 -7.5984845443e-03 -3.4352612346e-04 -1.9900112108e-02
1.5761072504e-03 3.8636593407e-02 -1.3201487969e-03 -3.2466363529e-02 -1.3201487969e-03 -6.1037156786e-03
4.8570169110e-04 2.1284771952e-02 1.5762813168e-04 4.8123630888e-03 1.5762813168e-04 -4.4677850704e-04
1.2345715870e-04 3.2099122752e-03 1.8446475868e-03 5.0779098100e-02 1.8446475868e-03 1.3720106208e-02
-8.1493267385e-04 -3.3267318869e-02 9.9108364787e-05 2.8741186262e-03 9.9108364787e-05 3.3619032053e-02
-7.6669661589e-04 -1.9481194250e-02 -4.5549370186e-04 -7.6333553006e-03 -4.5549370186e-04 -3.9697134250e-02
-1.0687353653e-03 -3.4425554281e-02 -6.7460917298e-05 6.1527830484e-04 -6.7460917298e-05 -3.3886604024e-02
1.0568239249e-03 4.2167372069e-02 3.8023288612e-04 1.2837879437e-02 3.8023288612e-04 -1.0174557311e-02
-7.9378787501e-04 -2.9761613420e-02 3.9660628929e-04 1.2114398796e-02 3.9660628929e-04 2.2110367730e-02
1.0760763416e-03 4.0246813061e-02 -2.9650994216e-04 -8.1423297080e-03 -2.9650994216e-04 2.5379128637e-02
5.2071995284e-04 2.1463783258e-02 5.2784523762e-04 2.0868932735e-02 5.2784523762e-04 2.6601812094e-02
2.2655152646e-03 3.1053344544e-02 3.9975809084e-04 5.2283855974e-03 3.9975809084e-04 -1.7514438284e-02
-1.2811302568e-04 -4.3953295356e-03 1.1000005472e-03 3.5121170094e-02 1.1000005472e-03 4.1362041812e-02
-3.4469322979e-04 -6.6390342308e-03 1.4840120049e-03 4.6838776937e-02 1.4840120049e-03 1.4625877631e-02
5.8968196884e-05 1.4224408941e-03 -2.3680463432e-06 -1.8999472739e-03 -2.3680463432e-06 4.4494061539e-03
1.0639194935e-03 2.4464852770e-02 -3.8608688880e-04 -1.2166410585e-02 -3.8608688880e-04 -3.6702413194e-02
2.0205208009e-03 3.4882177498e-02 1.4713181953e-03 2.5691249237e-02 1.4713181953e-03 3.1156166671e-04
1.2287913303e-03 2.5618091376e-02 -1.8594422092e-04 -2.0636079783e-03 -1.8594422092e-04 4.7136718927e-02
-4.0213146365e-05 -7.4552404591e-04 -1.3358519836e-04 -6.4293966136e-03 -1.3358519836e-04 -4.2783096381e-02
-8.9723235898e-04 -2.6745385960e-02 2.0766075401e-03 5.2666755170e-02 2.0766075401e-03 3.8541849036e-03
2.3523223125e-04 8.7503448244e-03 1.6054182421e-03 5.0814260674e-02 1.6054182421e-03 2.3908675027e-03
3.7985622152e-04 1.2499714588e-02 7.0805624274e-04 2.4807077615e-02 7.0805624274e-04 -2.9001535250e-02
1.0411441012e-03 3.5175126514e-02 7.8334402068e-04 2.3718177976e-02 7.8334402068e-04 -2.9053855915e-02
8.5293120327e-04 2.3020726472e-02 7.6862719495e-04 2.0236881786e-02 7.6862719495e-04 -3.7408158119e-02
1.2536835995e-03 4.5310045255e-02 -7.4663866193e-04 -2.8586914981e-02 -7.4663866193e-04 3.1477319986e-04
-2.6122616119e-03 -2.8784080693e-02 8.4263652480e-04 9.9483241648e-03 8.4263652480e-04 -1.1129187874e-02
1.4670015030e-04 4.4577857436e-03 -5.5308579749e-05 -2.1080031757e-03 -5.5308579749e-05 -4.3674376836e-03
8.6181440191e-04 2.0842691716e-02 2.0334441603e-03 4.4201359090e-02 2.0334441603e-03 1.0306265554e-02
-6.6407895397e-04 -2.4393166359e-02 -1.2996131591e-03 -4.9378120496e-02 -1.2996131591e-03 -1.9098636291e-02
-4.4446515182e-04 -1.7475497295e-02 5.8320958073e-04 2.1509595070e-02 5.8320958073e-04 -5.7364980430e-03
1.1800745586e-03 3.4288404813e-02 -8.7569306189e-04 -2.7801619884e-02 -8.7569306189e-04 -2.8957959095e-02
-1.0810323929e-03 -3.8512984402e-02 1.4357510096e-03 4.6689647971e-02 1.4357510096e-03 2.0241402505e-02
-8.6472503132e-04 -1.9914426125e-02 2.7781680663e-05 3.7902209933e-03 2.7781680663e-05 5.2314920846e-02
-1.4790140695e-03 -2.1944287487e-02 2.1876388309e-03 2.9447795280e-02 2.1876388309e-03 1.3529822482e-02
6.3913953497e-05 3.3342727129e-03 7.9663223565e-04 3.2938086434e-02 7.9663223565e-04 1.4878492780e-02
-1.1872391772e-03 -3.2528113681e-02 2.5297111996e-04 8.9310943132e-03 2.5297111996e-04 4.5244352774e-02
6.4544599954e-04 2.3264330243e-02 1.4387007475e-03 4.3797994929e-02 1.4387007475e-03 -2.3873812575e-02
1.1939509828e-03 3.7430143579e-02 9.5428736020e-04 2.5996560754e-02 9.5428736020e-04 -3.0848380860e-02
-1.4228331069e-04 -2.3802548366e-03 -8.1405040806e-04 -1.3244133760e-02 -8.1405040806e-04 4.6728548525e-02
6.2460333266e-04 1.6181470145e-02 5.5474855103e-04 1.4344270471e-02 5.5474855103e-04 -4.0829061997e-02
2.3685716130e-03 3.8592495807e-02 6.5940066061e-04 1.0704713618e-02 6.5940066061e-04 1.2853213060e-02
3.7451405737e-04 1.7743804285e-02 -1.0986694889e-03 -4.0900682319e-02 -1.0986694889e-03 -1.2079215460e-02
-1.9443477416e-03 -4.3369568717e-02 -1.1453738311e-03 -2.6639615565e-02 -1.1453738311e-03 7.5919368022e-03
2.0707362299e-03 2.3539715404e-02 1.8109258102e-03 1.9786713445e-02 1.8109258102e-03 -1.2080875124e-02
7.9606815948e-04 2.8367730413e-02 -7.0897132154e-04 -2.1650258830e-02 -7.0897132154e-04 -3.4393430433e-02
8.6822082853e-04 2.8480093176e-02 7.1243193972e-04 2.7326777807e-02 7.1243193972e-04 3.4489220250e-02
1.2384662947e-04 9.2353005498e-03 6.3230811841e-04 2.7124446428e-02 6.3230811841e-04 4.3252234059e-02
9.5537515349e-04 4.0913539624e-02 -2.1331866912e-04 -8.7394945924e-03 -2.1331866912e-04 -2.3612721025e-02
-5.4616174259e-04 -1.9725105214e-02 -9.7471356021e-04 -3.9199048563e-02 -9.7471356021e-04 -4.3696795500e-03
-1.1920242136e-03 -2.9887236170e-02 -1.5411087056e-03 -3.7921310676e-02 -1.5411087056e-03 -1.6362888848e-02
9.9735900341e-04 3.4864974898e-02 -1.5663257178e-03 -4.8370741817e-02 -1.5663257178e-03 2.0343426531e-03
-1.0879380670e-04 -2.3278943192e-03 2.1755209262e-03 5.1170386655e-02 2.1755209262e-03 -1.5543502220e-02
-1.0243628516e-03 -3.2540508798e-02 -7.8199694399e-04 -2.3184009765e-02 -7.8199694399e-04 -3.2280822101e-02
